GENE	sample0_1	sample	sample10	sample50	sample500
NEMF	9.22972	92.2972	922.972	4614.860000000001	46148.6
SDCCAG3	3.2957	32.957	329.57	1647.8500000000001	16478.5
SDCCAG8	4.73597	47.3597	473.597	2367.9849999999997	23679.85
SDF2L1	3.0406	30.406	304.06	1520.3	15203.0
SDF2	2.51795	25.1795	251.79500000000002	1258.9750000000001	12589.75
SDF4	9.52873	95.2873	952.873	4764.365	47643.65
SDHAF1	0.0	0.0	0.0	0.0	0.0
SDHAF2	6.251530000000001	62.5153	625.153	3125.7650000000003	31257.65
SDHAP1	4.8843000000000005	48.843	488.43000000000006	2442.15	24421.5
SDHA	7.382	73.82	738.1999999999999	3690.9999999999995	36910.0
SDHB	13.305299999999999	133.053	1330.53	6652.65	66526.5
SDHC	8.41436	84.1436	841.436	4207.18	42071.8
SDHD	9.0767	90.76700000000001	907.6700000000001	4538.35	45383.50000000001
SDK1	0.0	0.0	0.0	0.0	0.0
SDK2	0.275305	2.75305	27.5305	137.6525	1376.525
SDPR	1.44078	14.4078	144.078	720.39	7203.9
SDR16C5	0.0	0.0	0.0	0.0	0.0
SDR39U1	13.452921	134.52921	1345.2921000000001	6726.4605	67264.605
SDR42E1	0.0	0.0	0.0	0.0	0.0
SDR9C7	0.0	0.0	0.0	0.0	0.0
SDSL	0.0	0.0	0.0	0.0	0.0
SDS	0.0	0.0	0.0	0.0	0.0
SEBOX	0.0	0.0	0.0	0.0	0.0
SEC11A	7.14987	71.4987	714.987	3574.935	35749.35
SEC11C	0.0	0.0	0.0	0.0	0.0
SEC13	5.82688	58.2688	582.688	2913.44	29134.399999999998
SEC14L1	3.3115730199999995	33.115730199999994	331.15730199999996	1655.7865099999997	16557.865099999995
SEC14L2	0.0	0.0	0.0	0.0	0.0
SEC14L3	0.0	0.0	0.0	0.0	0.0
SEC14L4	0.0	0.0	0.0	0.0	0.0
SEC14L5	0.0	0.0	0.0	0.0	0.0
SEC16A	6.0244100000000005	60.2441	602.441	3012.205	30122.050000000003
SEC16B	0.0	0.0	0.0	0.0	0.0
SEC1P	0.0	0.0	0.0	0.0	0.0
SEC22A	0.707764	7.07764	70.7764	353.882	3538.8199999999997
SEC22B	7.93533	79.3533	793.533	3967.6650000000004	39676.65
SEC22C	1.7976400000000001	17.9764	179.764	898.82	8988.2
SEC23A	0.0	0.0	0.0	0.0	0.0
SEC23B	2.2384399999999998	22.3844	223.844	1119.22	11192.199999999999
SEC23IP	0.0	0.0	0.0	0.0	0.0
SEC24A	0.3549577	3.5495769999999998	35.49577	177.47885	1774.7884999999999
SEC24B	1.5106899999999999	15.1069	151.069	755.345	7553.45
SEC24C	7.011140209351	70.11140209351	701.1140209350999	3505.5701046755	35055.701046755
SEC24D	1.1292532991	11.292532991	112.92532991	564.62664955	5646.2664955
SEC31A	7.30317	73.0317	730.317	3651.585	36515.85
SEC31B	10.809243248961	108.09243248961	1080.9243248961	5404.6216244805	54046.216244805
SEC61A1	13.56807	135.6807	1356.807	6784.035	67840.35
SEC61A2	0.0	0.0	0.0	0.0	0.0
SEC61B	0.0	0.0	0.0	0.0	0.0
SEC61G	13.843399999999999	138.434	1384.34	6921.7	69217.0
SEC62	0.8415610000000001	8.415610000000001	84.15610000000001	420.7805000000001	4207.805
SEC63	3.32851	33.2851	332.851	1664.255	16642.55
SECISBP2L	0.0	0.0	0.0	0.0	0.0
SECISBP2	6.22014	62.2014	622.014	3110.07	31100.7
SECTM1	10.3581	103.581	1035.81	5179.05	51790.5
SEH1L	0.0	0.0	0.0	0.0	0.0
SEL1L2	0.0	0.0	0.0	0.0	0.0
SEL1L3	2.00972	20.0972	200.972	1004.86	10048.6
SEL1L	2.06321	20.6321	206.32100000000003	1031.605	10316.050000000001
SELENBP1	0.0	0.0	0.0	0.0	0.0
SELE	0.0	0.0	0.0	0.0	0.0
SELL	44.97403	449.7403	4497.403	22487.015	224870.15
SELPLG	37.90392	379.0392	3790.392	18951.96	189519.6
SELP	0.0	0.0	0.0	0.0	0.0
VIMP	0.0	0.0	0.0	0.0	0.0
SEMA3A	0.0	0.0	0.0	0.0	0.0
SEMA3B	0.0	0.0	0.0	0.0	0.0
SEMA3C	0.0	0.0	0.0	0.0	0.0
SEMA3D	0.0	0.0	0.0	0.0	0.0
SEMA3E	0.0	0.0	0.0	0.0	0.0
SEMA3F	0.0	0.0	0.0	0.0	0.0
SEMA3G	0.0	0.0	0.0	0.0	0.0
SEMA4A	4.43796	44.3796	443.79600000000005	2218.98	22189.800000000003
SEMA4B	2.4683486163332	24.683486163332	246.83486163331997	1234.1743081666	12341.743081666
SEMA4C	3.36165	33.6165	336.165	1680.825	16808.25
SEMA4D	15.581520000000001	155.8152	1558.152	7790.76	77907.6
SEMA4F	0.6039450000000001	6.03945	60.39450000000001	301.9725	3019.7250000000004
SEMA4G	0.720623	7.206230000000001	72.06230000000001	360.3115	3603.1150000000002
SEMA5A	0.0	0.0	0.0	0.0	0.0
SEMA5B	0.0	0.0	0.0	0.0	0.0
SEMA6A	0.49812900000000004	4.98129	49.812900000000006	249.0645	2490.6450000000004
SEMA6B	0.0	0.0	0.0	0.0	0.0
SEMA6C	0.0	0.0	0.0	0.0	0.0
SEMA6D	0.0	0.0	0.0	0.0	0.0
SEMA7A	0.0	0.0	0.0	0.0	0.0
SEMG1	0.0	0.0	0.0	0.0	0.0
SEMG2	0.0	0.0	0.0	0.0	0.0
SENP1	0.495785	4.95785	49.5785	247.89249999999998	2478.9249999999997
SENP2	1.53955	15.3955	153.955	769.775	7697.75
SENP3	4.73349	47.3349	473.349	2366.745	23667.449999999997
SENP5	1.6802100109093001	16.802100109093	168.02100109093	840.10500545465	8401.0500545465
SENP6	4.9884512676	49.88451267600001	498.8451267600001	2494.2256338	24942.256338000003
SENP7	3.40105	34.0105	340.105	1700.525	17005.25
SENP8	0.0	0.0	0.0	0.0	0.0
SEPHS1	1.3146900000000001	13.1469	131.469	657.345	6573.45
SEPHS2	0.0	0.0	0.0	0.0	0.0
SEPN1	2.70972000592977	27.0972000592977	270.972000592977	1354.8600029648849	13548.60002964885
SEPP1	0.0	0.0	0.0	0.0	0.0
SEPSECS	0.8279	8.279	82.78999999999999	413.95	4139.5
SEPT10	0.728215	7.28215	72.8215	364.10749999999996	3641.075
SEPT11	1.7674670000000003	17.674670000000003	176.74670000000003	883.7335000000002	8837.335000000001
SEPT12	0.0	0.0	0.0	0.0	0.0
SEPT14	0.0	0.0	0.0	0.0	0.0
SEPT1	29.719900000000003	297.199	2971.9900000000002	14859.95	148599.5
SEPT2	24.4878	244.878	2448.7799999999997	12243.9	122439.0
SEPT3	0.0	0.0	0.0	0.0	0.0
SEPT4	0.0	0.0	0.0	0.0	0.0
SEPT5	0.0	0.0	0.0	0.0	0.0
SEPT6	12.359195909299999	123.59195909299999	1235.91959093	6179.597954649999	61795.97954649999
SEPT7	8.70638	87.0638	870.638	4353.19	43531.9
SEPT8	0.0	0.0	0.0	0.0	0.0
SEPT9	52.88678645963999	528.8678645964	5288.678645964	26443.393229819998	264433.9322982
SEPW1	6.0812	60.812	608.12	3040.6	30406.0
MSRB1	7.26732	72.6732	726.732	3633.66	36336.6
SERAC1	1.15703	11.5703	115.703	578.515	5785.15
SERBP1	5.380979	53.80979	538.0979	2690.4895	26904.895
SERF1A	0.0	0.0	0.0	0.0	0.0
SERF2	43.79155	437.9155	4379.155	21895.775	218957.75
SERGEF	0.0	0.0	0.0	0.0	0.0
SERHL2	0.0	0.0	0.0	0.0	0.0
SERHL	3.6546700000000003	36.5467	365.467	1827.335	18273.350000000002
SERINC1	8.15808	81.5808	815.808	4079.04	40790.4
SERINC2	0.0	0.0	0.0	0.0	0.0
SERINC3	9.79679	97.9679	979.679	4898.395	48983.95
SERINC4	1.64521	16.4521	164.52100000000002	822.605	8226.050000000001
SERINC5	0.0	0.0	0.0	0.0	0.0
SERP1	8.04213	80.4213	804.213	4021.065	40210.65
SERP2	0.0	0.0	0.0	0.0	0.0
SERPINA10	0.0	0.0	0.0	0.0	0.0
SERPINA11	0.0	0.0	0.0	0.0	0.0
SERPINA12	0.0	0.0	0.0	0.0	0.0
SERPINA13P	0.0	0.0	0.0	0.0	0.0
SERPINA1	46.03839	460.3839	4603.839	23019.195	230191.94999999998
SERPINA4	0.0	0.0	0.0	0.0	0.0
SERPINA5	0.0	0.0	0.0	0.0	0.0
SERPINA6	0.0	0.0	0.0	0.0	0.0
SERPINA7	0.0	0.0	0.0	0.0	0.0
SERPINA9	0.0	0.0	0.0	0.0	0.0
SERPINB10	0.0	0.0	0.0	0.0	0.0
SERPINB11	0.0	0.0	0.0	0.0	0.0
SERPINB12	0.0	0.0	0.0	0.0	0.0
SERPINB13	0.0	0.0	0.0	0.0	0.0
SERPINB1	27.058	270.58	2705.7999999999997	13529.0	135290.0
SERPINB2	0.0	0.0	0.0	0.0	0.0
SERPINB3	0.0	0.0	0.0	0.0	0.0
SERPINB4	0.0	0.0	0.0	0.0	0.0
SERPINB5	0.0	0.0	0.0	0.0	0.0
SERPINB6	2.1279	21.279	212.79	1063.95	10639.5
SERPINB7	0.0	0.0	0.0	0.0	0.0
SERPINB8	1.4511699999999998	14.5117	145.117	725.5849999999999	7255.849999999999
SERPINB9	6.51014	65.1014	651.014	3255.0699999999997	32550.7
SERPINC1	0.0	0.0	0.0	0.0	0.0
SERPIND1	0.0	0.0	0.0	0.0	0.0
SERPINE1	0.0	0.0	0.0	0.0	0.0
SERPINE2	0.0	0.0	0.0	0.0	0.0
SERPINE3	0.0	0.0	0.0	0.0	0.0
SERPINF1	0.0	0.0	0.0	0.0	0.0
SERPINF2	0.0	0.0	0.0	0.0	0.0
SERPING1	1.9192999999999998	19.192999999999998	191.92999999999998	959.6499999999999	9596.499999999998
SERPINH1	0.0	0.0	0.0	0.0	0.0
SERPINI1	1.44526	14.4526	144.526	722.63	7226.3
SERPINI2	0.0	0.0	0.0	0.0	0.0
SERTAD1	2.09371	20.9371	209.371	1046.855	10468.550000000001
SERTAD2	1.22851	12.2851	122.851	614.255	6142.55
SERTAD3	0.0	0.0	0.0	0.0	0.0
SERTAD4	0.0	0.0	0.0	0.0	0.0
SESN1	0.0	0.0	0.0	0.0	0.0
SESN2	0.0	0.0	0.0	0.0	0.0
SESN3	3.40961	34.0961	340.961	1704.805	17048.05
SESTD1	0.715643	7.15643	71.5643	357.8215	3578.215
SETBP1	1.349999	13.499989999999999	134.9999	674.9994999999999	6749.994999999999
SETD1A	2.46121177	24.6121177	246.121177	1230.605885	12306.05885
SETD1B	4.741898	47.41898	474.1898	2370.949	23709.489999999998
SETD2	2.13572	21.3572	213.572	1067.86	10678.599999999999
SETD3	3.22736	32.2736	322.736	1613.68	16136.800000000001
SETD4	4.61191	46.1191	461.19100000000003	2305.955	23059.550000000003
SETD5	5.1481900000000005	51.4819	514.8190000000001	2574.0950000000003	25740.95
SETD6	0.0	0.0	0.0	0.0	0.0
SETD7	1.61091	16.1091	161.091	805.455	8054.550000000001
KMT5A	0.0	0.0	0.0	0.0	0.0
SETDB1	2.38968	23.8968	238.968	1194.84	11948.4
SETDB2	2.42515	24.2515	242.515	1212.575	12125.75
SETMAR	0.0	0.0	0.0	0.0	0.0
SETX	3.7294849999999995	37.29485	372.94849999999997	1864.7424999999998	18647.425
SET	13.562899999999999	135.629	1356.29	6781.45	67814.5
SEZ6L2	0.0	0.0	0.0	0.0	0.0
SEZ6L	0.0	0.0	0.0	0.0	0.0
SEZ6	0.0	0.0	0.0	0.0	0.0
SF1	25.4083800262615	254.083800262615	2540.8380026261502	12704.19001313075	127041.9001313075
SF3A1	9.78637	97.8637	978.637	4893.1849999999995	48931.85
SF3A2	14.712200000000001	147.122	1471.2200000000003	7356.1	73561.0
SF3A3	4.37232	43.7232	437.23199999999997	2186.16	21861.6
SF3B6	4.37603	43.7603	437.603	2188.015	21880.15
SF3B1	42.506699999999995	425.06699999999995	4250.669999999999	21253.35	212533.49999999997
SF3B2	15.84289	158.4289	1584.289	7921.445	79214.45
SF3B3	3.7294199999999997	37.2942	372.94199999999995	1864.7099999999998	18647.1
SF3B4	4.7281390000000005	47.28139	472.8139	2364.0695	23640.695
SF3B5	11.2192	112.19200000000001	1121.92	5609.6	56096.0
SUGP1	5.39291	53.9291	539.2909999999999	2696.455	26964.55
SFI1	5.965590000000001	59.6559	596.559	2982.795	29827.95
SFMBT1	1.62197	16.2197	162.197	810.985	8109.849999999999
SFMBT2	1.8224699999999998	18.2247	182.24699999999999	911.2349999999999	9112.349999999999
SFN	0.0	0.0	0.0	0.0	0.0
SFPQ	12.0975	120.975	1209.75	6048.75	60487.5
SFRP1	0.0	0.0	0.0	0.0	0.0
SFRP2	0.0	0.0	0.0	0.0	0.0
SFRP4	0.0	0.0	0.0	0.0	0.0
SFRP5	0.0	0.0	0.0	0.0	0.0
SRSF11	17.958338689999998	179.5833869	1795.833869	8979.169345	89791.69344999999
SREK1IP1	0.43642699999999995	4.364269999999999	43.64269999999999	218.21349999999998	2182.1349999999998
SREK1	5.375036	53.75036	537.5036	2687.518	26875.18
SRSF10	9.13274	91.3274	913.274	4566.37	45663.7
SRSF12	0.0	0.0	0.0	0.0	0.0
SUGP2	12.231393899999999	122.31393899999999	1223.1393899999998	6115.69695	61156.96949999999
SCAF4	4.338740282	43.38740282	433.8740282	2169.370141	21693.701409999998
CLASRP	14.628413	146.28413	1462.8413	7314.2065	73142.065
AKAP17A	25.03536	250.3536	2503.536	12517.68	125176.8
PNISR	20.0708	200.708	2007.08	10035.4	100354.0
SRSF1	7.10093	71.0093	710.093	3550.4649999999997	35504.65
SRSF8	3.23843	32.3843	323.843	1619.2150000000001	16192.150000000001
SCAF11	7.07152	70.7152	707.1519999999999	3535.7599999999998	35357.6
SRSF2	26.965921789999992	269.65921789999993	2696.5921789999993	13482.960894999997	134829.60894999997
SRSF3	6.6413899999999995	66.4139	664.139	3320.6949999999997	33206.95
SRSF4	10.70337	107.0337	1070.337	5351.6849999999995	53516.85
SRSF5	44.02071	440.2071	4402.071	22010.355	220103.55000000002
SRSF6	11.55096	115.5096	1155.096	5775.4800000000005	57754.8
SRSF7	6.34138	63.4138	634.138	3170.69	31706.9
SFSWAP	3.93015	39.3015	393.015	1965.0749999999998	19650.75
SRSF9	6.99342	69.9342	699.3420000000001	3496.71	34967.1
SFT2D1	4.0775500000000005	40.7755	407.755	2038.775	20387.75
SFT2D2	0.0	0.0	0.0	0.0	0.0
SFT2D3	0.0	0.0	0.0	0.0	0.0
SFTA1P	0.0	0.0	0.0	0.0	0.0
SFTA2	0.0	0.0	0.0	0.0	0.0
SFTA3	0.0	0.0	0.0	0.0	0.0
SFTPA1	0.0	0.0	0.0	0.0	0.0
SFTPA2	0.0	0.0	0.0	0.0	0.0
SFTPB	0.0	0.0	0.0	0.0	0.0
SFTPC	0.0	0.0	0.0	0.0	0.0
SFTPD	0.0	0.0	0.0	0.0	0.0
SFXN1	1.6745160000000001	16.745160000000002	167.4516	837.2580000000002	8372.580000000002
SFXN2	0.0	0.0	0.0	0.0	0.0
SFXN3	5.918349	59.18349	591.8349	2959.1745	29591.745
SFXN4	0.0	0.0	0.0	0.0	0.0
SFXN5	0.0	0.0	0.0	0.0	0.0
SGCA	3.44288	34.4288	344.288	1721.44	17214.4
SGCB	0.0	0.0	0.0	0.0	0.0
SGCD	0.0	0.0	0.0	0.0	0.0
SGCE	0.0	0.0	0.0	0.0	0.0
SGCG	0.0	0.0	0.0	0.0	0.0
SGCZ	0.0	0.0	0.0	0.0	0.0
ARHGEF26	0.747155	7.47155	74.71549999999999	373.5775	3735.7749999999996
SGIP1	0.0	0.0	0.0	0.0	0.0
POMK	3.01052	30.1052	301.052	1505.26	15052.6
SGK1	4.15685	41.5685	415.685	2078.425	20784.25
PEAK1	0.8198210000000001	8.198210000000001	81.98210000000002	409.91050000000007	4099.1050000000005
SGK2	0.0	0.0	0.0	0.0	0.0
SGK3	1.7868300000000001	17.8683	178.68300000000002	893.4150000000001	8934.150000000001
SGMS1	1.9458600000000001	19.4586	194.586	972.9300000000001	9729.300000000001
SGMS2	0.380942	3.80942	38.0942	190.471	1904.7099999999998
SGOL1	0.0	0.0	0.0	0.0	0.0
SGOL2	2.405671	24.05671	240.56709999999998	1202.8355	12028.355
SGPL1	1.36245	13.6245	136.245	681.225	6812.25
SGPP1	1.39975	13.9975	139.975	699.875	6998.75
SGPP2	0.0	0.0	0.0	0.0	0.0
SGSH	7.91713	79.1713	791.713	3958.565	39585.65
SGSM1	0.0	0.0	0.0	0.0	0.0
SGSM2	13.253540000000001	132.5354	1325.354	6626.77	66267.70000000001
SGSM3	8.19557	81.9557	819.5569999999999	4097.785	40977.85
SGTA	1.01957	10.1957	101.95700000000001	509.785	5097.85
SGTB	1.68432	16.8432	168.432	842.16	8421.6
SH2B1	8.486590796906	84.86590796906	848.6590796906	4243.295398453	42432.95398453
SH2B2	1.26724	12.6724	126.72399999999999	633.62	6336.2
SH2B3	7.620754000000001	76.20754000000001	762.0754000000001	3810.3770000000004	38103.770000000004
SH2D1A	0.9899129999999999	9.89913	98.9913	494.9565	4949.565
SH2D1B	3.97745	39.7745	397.745	1988.7250000000001	19887.25
SH2D2A	7.380640507561	73.80640507561	738.0640507561	3690.3202537805	36903.202537805
SH2D3A	2.27393	22.7393	227.393	1136.965	11369.65
SH2D3C	12.90579	129.0579	1290.579	6452.8949999999995	64528.95
SH2D4A	0.950359	9.503589999999999	95.0359	475.17949999999996	4751.794999999999
SH2D4B	0.0	0.0	0.0	0.0	0.0
SH2D5	0.0	0.0	0.0	0.0	0.0
SH2D6	0.0	0.0	0.0	0.0	0.0
SH2D7	0.0	0.0	0.0	0.0	0.0
SH3BGRL2	0.0	0.0	0.0	0.0	0.0
SH3BGRL3	73.0865	730.865	7308.65	36543.25	365432.5
SH3BGRL	20.46218	204.6218	2046.218	10231.09	102310.90000000001
SH3BGR	0.0	0.0	0.0	0.0	0.0
SH3BP1	18.16384	181.6384	1816.384	9081.92	90819.2
SH3BP2	21.5327654264	215.32765426400002	2153.27654264	10766.3827132	107663.827132
SH3BP4	0.8785381029	8.785381029	87.85381029	439.26905145	4392.6905145
SH3BP5L	4.625829	46.25829	462.5829	2312.9145000000003	23129.145
SH3BP5	7.62795	76.2795	762.795	3813.975	38139.75
SH3D19	0.0	0.0	0.0	0.0	0.0
SH3GL1	7.705500000000001	77.055	770.5500000000001	3852.7500000000005	38527.5
SH3GL2	0.0	0.0	0.0	0.0	0.0
SH3GL3	0.0	0.0	0.0	0.0	0.0
SH3GLB1	3.1972072282	31.972072282	319.72072282	1598.6036141	15986.036141
SH3GLB2	2.407582904	24.07582904	240.7582904	1203.791452	12037.914519999998
SH3KBP1	8.7296700240625	87.296700240625	872.96700240625	4364.83501203125	43648.3501203125
SH3PXD2A	1.7702946922999998	17.702946923	177.02946923	885.14734615	8851.4734615
SH3PXD2B	0.0	0.0	0.0	0.0	0.0
SH3RF1	0.0	0.0	0.0	0.0	0.0
SH3RF2	0.0	0.0	0.0	0.0	0.0
SH3RF3	0.40493199999999996	4.04932	40.4932	202.46599999999998	2024.6599999999999
SH3TC1	7.0280400841342	70.280400841342	702.80400841342	3514.0200420671	35140.200420671
SH3TC2	0.0	0.0	0.0	0.0	0.0
SH3YL1	4.19067	41.9067	419.067	2095.335	20953.35
SHANK1	0.47676300000000005	4.7676300000000005	47.676300000000005	238.38150000000002	2383.815
SHANK2	0.0	0.0	0.0	0.0	0.0
SHARPIN	5.73237	57.3237	573.2370000000001	2866.185	28661.850000000002
SHBG	0.0	0.0	0.0	0.0	0.0
SHB	0.0	0.0	0.0	0.0	0.0
SHC1	5.2025	52.025	520.25	2601.25	26012.5
SHC2	1.13755	11.3755	113.75500000000001	568.775	5687.75
SHC3	0.0	0.0	0.0	0.0	0.0
SHC4	0.0	0.0	0.0	0.0	0.0
SHCBP1	0.0	0.0	0.0	0.0	0.0
SHD	0.0	0.0	0.0	0.0	0.0
SHE	0.0	0.0	0.0	0.0	0.0
SHFM1	6.31142	63.1142	631.1419999999999	3155.71	31557.1
SHF	0.0	0.0	0.0	0.0	0.0
SHH	0.0	0.0	0.0	0.0	0.0
SHISA2	0.0	0.0	0.0	0.0	0.0
SHISA3	0.0	0.0	0.0	0.0	0.0
SHISA4	0.0	0.0	0.0	0.0	0.0
SHISA5	22.13217887	221.3217887	2213.2178870000002	11066.089435	110660.89435
SHISA6	0.0	0.0	0.0	0.0	0.0
SHISA7	0.0	0.0	0.0	0.0	0.0
SHISA9	0.661752	6.61752	66.1752	330.876	3308.7599999999998
SHKBP1	25.6792	256.79200000000003	2567.92	12839.600000000002	128396.00000000001
SHMT1	0.847006	8.47006	84.70060000000001	423.503	4235.03
SHMT2	2.36637	23.6637	236.637	1183.185	11831.849999999999
SHOC2	3.74114	37.4114	374.11400000000003	1870.57	18705.7
SHOX2	0.0	0.0	0.0	0.0	0.0
SHOX	0.0	0.0	0.0	0.0	0.0
SHPK	0.0	0.0	0.0	0.0	0.0
SHPRH	1.619911	16.19911	161.99110000000002	809.9555	8099.555
SHQ1	0.0	0.0	0.0	0.0	0.0
SHROOM1	2.56507	25.6507	256.507	1282.535	12825.35
SHROOM2	0.0	0.0	0.0	0.0	0.0
SHROOM3	0.0	0.0	0.0	0.0	0.0
SHROOM4	0.0	0.0	0.0	0.0	0.0
SIAE	0.0	0.0	0.0	0.0	0.0
SIAH1	2.38166	23.8166	238.166	1190.8300000000002	11908.300000000001
SIAH2	0.0	0.0	0.0	0.0	0.0
SIAH3	0.0	0.0	0.0	0.0	0.0
SIDT1	1.5836454999999998	15.836454999999999	158.36454999999998	791.8227499999999	7918.2275
SIDT2	6.9426000000000005	69.426	694.26	3471.3	34713.0
SIGIRR	27.834609999999998	278.3461	2783.461	13917.304999999998	139173.05
SIGLEC10	17.024853	170.24853000000002	1702.4853000000003	8512.426500000001	85124.26500000001
SIGLEC11	0.0	0.0	0.0	0.0	0.0
SIGLEC12	0.0	0.0	0.0	0.0	0.0
SIGLEC14	7.6366	76.366	763.66	3818.3	38183.0
SIGLEC15	0.0	0.0	0.0	0.0	0.0
SIGLEC1	0.680647679	6.80647679	68.06476789999999	340.32383949999996	3403.238395
SIGLEC5	2.0829	20.829	208.29000000000002	1041.45	10414.5
SIGLEC6	0.0	0.0	0.0	0.0	0.0
SIGLEC7	10.21314	102.1314	1021.314	5106.57	51065.7
SIGLEC8	0.0	0.0	0.0	0.0	0.0
SIGLEC9	7.16546	71.6546	716.546	3582.73	35827.3
SIGLEC17P	6.610340738824	66.10340738824	661.0340738824	3305.170369412	33051.70369412
SIGMAR1	6.52188546	65.2188546	652.188546	3260.94273	32609.4273
SIK1	0.970683	9.70683	97.0683	485.3415	4853.415
SIK2	0.7999060000000001	7.999060000000001	79.99060000000001	399.95300000000003	3999.5300000000007
SIK3	1.9262700366424	19.262700366424	192.62700366424	963.1350183211999	9631.350183212
SIKE1	0.0	0.0	0.0	0.0	0.0
SIL1	0.0	0.0	0.0	0.0	0.0
PMEL	0.0	0.0	0.0	0.0	0.0
SIM1	0.0	0.0	0.0	0.0	0.0
SIM2	0.0	0.0	0.0	0.0	0.0
SIN3A	2.74073	27.4073	274.073	1370.365	13703.65
SIN3B	15.015440000000002	150.1544	1501.544	7507.72	75077.20000000001
GEMIN2	0.0	0.0	0.0	0.0	0.0
SIPA1L1	1.109032088	11.09032088	110.9032088	554.516044	5545.16044
SIPA1L2	0.0	0.0	0.0	0.0	0.0
SIPA1L3	0.8468899999999999	8.4689	84.689	423.445	4234.45
SIPA1	18.11164	181.1164	1811.164	9055.82	90558.2
SIRPA	7.06883	70.6883	706.883	3534.415	35344.15
SIRPB1	20.76444	207.6444	2076.444	10382.22	103822.2
SIRPB2	8.64569	86.4569	864.5690000000001	4322.845	43228.450000000004
SIRPD	3.32889	33.2889	332.889	1664.445	16644.45
SIRPG	5.6338099999999995	56.3381	563.381	2816.9049999999997	28169.05
SIRT1	2.05413	20.5413	205.413	1027.065	10270.65
SIRT2	5.503463000000001	55.03463000000001	550.3463	2751.7315000000003	27517.315000000002
SIRT3	0.0	0.0	0.0	0.0	0.0
SIRT4	0.0	0.0	0.0	0.0	0.0
SIRT5	0.61468600697583	6.1468600697583	61.468600697583	307.343003487915	3073.43003487915
SIRT6	0.0	0.0	0.0	0.0	0.0
SIRT7	2.821531	28.21531	282.1531	1410.7655	14107.654999999999
SIT1	4.63491	46.3491	463.491	2317.455	23174.55
SIVA1	7.910590000000001	79.1059	791.0590000000001	3955.295	39552.950000000004
SIX1	0.0	0.0	0.0	0.0	0.0
SIX2	0.0	0.0	0.0	0.0	0.0
SIX3	0.0	0.0	0.0	0.0	0.0
SIX4	0.0	0.0	0.0	0.0	0.0
SIX5	0.9299810000000001	9.29981	92.99810000000001	464.99050000000005	4649.905000000001
SIX6	0.0	0.0	0.0	0.0	0.0
SI	0.0	0.0	0.0	0.0	0.0
SKA1	0.96175	9.6175	96.175	480.875	4808.75
SKA2	1.24699	12.4699	124.69900000000001	623.495	6234.950000000001
SKA3	0.0	0.0	0.0	0.0	0.0
SKAP1	13.94159	139.4159	1394.1589999999999	6970.795	69707.95
SKAP2	4.20336	42.0336	420.336	2101.68	21016.8
SKIL	0.7697769999999999	7.697769999999999	76.9777	384.88849999999996	3848.8849999999998
SKIV2L2	3.2709	32.709	327.09000000000003	1635.4500000000003	16354.500000000002
SKIV2L	3.2977200000000004	32.9772	329.77200000000005	1648.8600000000001	16488.600000000002
SKI	1.9889800000000002	19.8898	198.89800000000002	994.49	9944.9
SKP1	11.8572	118.572	1185.72	5928.6	59286.0
SKP2	1.84103	18.4103	184.103	920.515	9205.15
SLA2	1.8845199999999998	18.8452	188.452	942.2599999999999	9422.599999999999
SLAIN1	1.0052071292	10.052071292	100.52071292000001	502.6035646	5026.035646
SLAIN2	1.50895	15.0895	150.89499999999998	754.4749999999999	7544.75
SLAMF1	2.43565	24.3565	243.565	1217.825	12178.25
SLAMF6	7.24704	72.4704	724.704	3623.52	36235.2
SLAMF7	5.0887972	50.887972	508.87971999999996	2544.3986	25443.985999999997
SLAMF8	2.10428	21.0428	210.428	1052.1399999999999	10521.4
SLAMF9	0.0	0.0	0.0	0.0	0.0
SLA	7.432370000000001	74.3237	743.2370000000001	3716.185	37161.85
SLBP	5.60171	56.0171	560.171	2800.855	28008.55
SLC10A1	0.0	0.0	0.0	0.0	0.0
SLC10A2	0.0	0.0	0.0	0.0	0.0
SLC10A3	2.53303	25.3303	253.303	1266.515	12665.150000000001
SLC10A4	0.0	0.0	0.0	0.0	0.0
SLC10A5	0.0	0.0	0.0	0.0	0.0
SLC10A6	0.0	0.0	0.0	0.0	0.0
SLC10A7	1.3353300000000001	13.3533	133.53300000000002	667.6650000000001	6676.650000000001
SLC11A1	31.840770499999998	318.40770499999996	3184.07705	15920.385249999998	159203.85249999998
SLC11A2	3.0155445451	30.155445451	301.55445450999997	1507.77227255	15077.7227255
SLC12A1	0.0	0.0	0.0	0.0	0.0
SLC12A2	0.0	0.0	0.0	0.0	0.0
SLC12A3	0.0	0.0	0.0	0.0	0.0
SLC12A4	2.95540136	29.5540136	295.540136	1477.7006800000001	14777.006800000001
SLC12A5	0.0	0.0	0.0	0.0	0.0
SLC12A6	3.9846295573190007	39.846295573190005	398.4629557319	1992.3147786595002	19923.147786595004
SLC12A7	10.724	107.24	1072.3999999999999	5362.0	53620.0
SLC12A8	0.0	0.0	0.0	0.0	0.0
SLC12A9	21.11936	211.1936	2111.936	10559.68	105596.8
SLC13A1	0.0	0.0	0.0	0.0	0.0
SLC13A2	0.0	0.0	0.0	0.0	0.0
SLC13A3	0.0	0.0	0.0	0.0	0.0
SLC13A4	0.0	0.0	0.0	0.0	0.0
